timestamp,ip,path,method,status_code,user_agent,response_size,analysis_timestamp,suspicious,reasons,risk_level
2026-01-15 01:40:01.748914,192.168.122.60,/api/users'; DROP TABLE users;--,POST,400,nmap scripting engine,39610,2025-12-28T14:01:41.222778,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Error status code: 400', 'Suspicious user agent: nmap']",high
2026-01-15 01:42:01.748914,192.168.4.172,/backup/database.sql,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,10410,2025-12-28T14:01:41.223746,True,"[""Admin Access: '/backup' detected in path"", 'Error status code: 400']",medium
2026-01-15 01:53:01.748914,192.168.147.191,/api/users'; DROP TABLE users;--,POST,500,sqlmap/1.0,48903,2025-12-28T14:01:41.228859,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Error status code: 500', 'Suspicious user agent: sqlmap']",high
2026-01-15 01:56:01.748914,192.168.154.237,/settings,GET,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,5312,2025-12-28T14:01:41.230200,True,['Error status code: 400'],low
2026-01-15 02:00:01.748914,192.168.105.221,/about,PUT,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,39012,2025-12-28T14:01:41.232059,True,['Unusual HTTP method: PUT'],low
2026-01-15 02:06:01.748914,192.168.164.71,/profile,DELETE,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,34641,2025-12-28T14:01:41.235327,True,['Unusual HTTP method: DELETE'],low
2026-01-15 02:11:01.748914,192.168.158.180,/backup/database.sql,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,35930,2025-12-28T14:01:41.237632,True,"[""Admin Access: '/backup' detected in path"", 'Error status code: 400']",medium
2026-01-15 02:12:01.748914,192.168.110.36,/search?q=<img src=x onerror=alert(1)>,DELETE,400,nikto/2.1.6,25127,2025-12-28T14:01:41.238119,True,"[""Xss: 'onerror=' detected in path"", 'Unusual HTTP method: DELETE', 'Error status code: 400', 'Suspicious user agent: nikto']",medium
2026-01-15 02:14:01.748914,192.168.35.69,/.env,GET,400,nmap scripting engine,26093,2025-12-28T14:01:41.239075,True,"[""Admin Access: '/.env' detected in path"", 'Error status code: 400', 'Suspicious user agent: nmap']",medium
2026-01-15 02:18:01.748914,192.168.196.118,/home,DELETE,201,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,6898,2025-12-28T14:01:41.240932,True,['Unusual HTTP method: DELETE'],low
2026-01-15 02:22:01.748914,192.168.58.77,/search?q=<script>alert('XSS')</script>,POST,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,19915,2025-12-28T14:01:41.242991,True,"[""Sql Injection: ''' detected in path"", ""Xss: '<script' detected in path"", 'Error status code: 400']",high
2026-01-15 02:26:01.748914,192.168.111.214,/search?q=products,PUT,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,927,2025-12-28T14:01:41.244949,True,['Unusual HTTP method: PUT'],low
2026-01-15 02:27:01.748914,192.168.75.160,/.env,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,15499,2025-12-28T14:01:41.245419,True,"[""Admin Access: '/.env' detected in path"", 'Error status code: 404']",medium
2026-01-15 02:28:01.748914,192.168.118.167,/.env,PUT,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,4896,2025-12-28T14:01:41.245885,True,"[""Admin Access: '/.env' detected in path"", 'Unusual HTTP method: PUT', 'Error status code: 400']",medium
2026-01-15 02:35:01.748914,192.168.24.63,/api/orders,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,7094,2025-12-28T14:01:41.249108,True,['Error status code: 400'],low
2026-01-15 02:37:01.748914,192.168.170.160,/contact,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,46575,2025-12-28T14:01:41.250397,True,['Error status code: 400'],low
2026-01-15 02:40:01.748914,192.168.90.162,/api/users?id=1' UNION SELECT * FROM users--,POST,404,nmap scripting engine,10895,2025-12-28T14:01:41.251929,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 404', 'Suspicious user agent: nmap']",high
2026-01-15 02:43:01.748914,192.168.130.29,/admin/config,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,13710,2025-12-28T14:01:41.253347,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 404']",medium
2026-01-15 02:54:01.748914,192.168.79.17,/api/users'; DROP TABLE users;--,POST,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,4035,2025-12-28T14:01:41.258800,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Error status code: 403']",high
2026-01-15 02:58:01.748914,192.168.189.82,/.env,GET,500,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,19406,2025-12-28T14:01:41.260634,True,"[""Admin Access: '/.env' detected in path"", 'Error status code: 500']",medium
2026-01-15 03:03:01.748914,192.168.168.194,/api/users'; DROP TABLE users;--,POST,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,21808,2025-12-28T14:01:41.262894,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Error status code: 403']",high
2026-01-15 03:06:01.748914,192.168.153.168,/contact,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,48005,2025-12-28T14:01:41.264421,True,['Error status code: 400'],low
2026-01-15 03:09:01.748914,192.168.121.204,/api/users,DELETE,200,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,31998,2025-12-28T14:01:41.265782,True,['Unusual HTTP method: DELETE'],low
2026-01-15 03:10:01.748914,192.168.217.88,/home,POST,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,10387,2025-12-28T14:01:41.266510,True,['Error status code: 400'],low
2026-01-15 03:12:01.748914,192.168.188.29,/upload/shell.php,GET,404,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,40638,2025-12-28T14:01:41.267975,True,['Error status code: 404'],low
2026-01-15 03:18:01.748914,192.168.239.27,/search?q=<img src=x onerror=alert(1)>,GET,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,4332,2025-12-28T14:01:41.270700,True,"[""Xss: 'onerror=' detected in path"", 'Error status code: 403']",medium
2026-01-15 03:19:01.748914,192.168.74.216,/api/exec?cmd=whoami,GET,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,13778,2025-12-28T14:01:41.271166,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 403']",high
2026-01-15 03:22:01.748914,192.168.3.134,/api/orders,PUT,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,34192,2025-12-28T14:01:41.272591,True,"['Unusual HTTP method: PUT', 'Error status code: 400']",medium
2026-01-15 03:25:01.748914,192.168.18.18,/contact,DELETE,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,23724,2025-12-28T14:01:41.275125,True,['Unusual HTTP method: DELETE'],low
2026-01-15 03:27:01.748914,192.168.195.20,/api/exec?cmd=whoami,GET,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,26062,2025-12-28T14:01:41.276250,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 500']",high
2026-01-15 03:34:01.748914,192.168.78.188,/contact,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,20582,2025-12-28T14:01:41.279973,True,['Unusual HTTP method: PUT'],low
2026-01-15 03:35:01.748914,192.168.152.59,/home,DELETE,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,13047,2025-12-28T14:01:41.280498,True,['Unusual HTTP method: DELETE'],low
2026-01-15 03:36:01.748914,192.168.137.89,/api/products,DELETE,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,34846,2025-12-28T14:01:41.281042,True,['Unusual HTTP method: DELETE'],low
2026-01-15 03:37:01.748914,192.168.30.57,/search?q=<img src=x onerror=alert(1)>,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,1772,2025-12-28T14:01:41.281569,True,"[""Xss: 'onerror=' detected in path"", 'Error status code: 400']",medium
2026-01-15 03:39:01.748914,192.168.222.213,/admin/config,POST,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,24606,2025-12-28T14:01:41.282641,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 400']",medium
2026-01-15 03:40:01.748914,192.168.39.238,/api/users?id=1' UNION SELECT * FROM users--,GET,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,26040,2025-12-28T14:01:41.284158,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 403']",high
2026-01-15 03:41:01.748914,192.168.196.102,/contact,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,29404,2025-12-28T14:01:41.284827,True,['Unusual HTTP method: PUT'],low
2026-01-15 03:42:01.748914,192.168.140.208,/files/../../../etc/shadow,POST,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,39181,2025-12-28T14:01:41.285369,True,"[""Path Traversal: '../' detected in path"", 'Error status code: 400']",medium
2026-01-15 03:49:01.748914,192.168.180.150,/api/users'; DROP TABLE users;--,GET,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,37169,2025-12-28T14:01:41.288996,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Error status code: 403']",high
2026-01-15 03:56:01.748914,192.168.183.235,/api/products,PUT,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,4517,2025-12-28T14:01:41.293972,True,['Unusual HTTP method: PUT'],low
2026-01-15 04:03:01.748914,192.168.250.63,/profile,DELETE,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,12018,2025-12-28T14:01:41.300171,True,['Unusual HTTP method: DELETE'],low
2026-01-15 04:04:01.748914,192.168.115.73,/api/users'; DROP TABLE users;--,GET,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,40423,2025-12-28T14:01:41.301632,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Error status code: 403']",high
2026-01-15 04:08:01.748914,192.168.170.39,/config.php,PUT,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,38131,2025-12-28T14:01:41.305496,True,"[""Admin Access: '/config' detected in path"", 'Unusual HTTP method: PUT', 'Error status code: 400']",medium
2026-01-15 04:09:01.748914,192.168.117.98,/api/products,DELETE,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,2485,2025-12-28T14:01:41.306586,True,['Unusual HTTP method: DELETE'],low
2026-01-15 04:11:01.748914,192.168.154.196,/api/exec?cmd=whoami,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,3008,2025-12-28T14:01:41.308396,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 400']",high
2026-01-15 04:12:01.748914,192.168.65.20,/files/../../../etc/shadow,POST,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,31341,2025-12-28T14:01:41.309308,True,"[""Path Traversal: '../' detected in path"", 'Error status code: 403']",medium
2026-01-15 04:16:01.748914,192.168.59.93,/api/exec?cmd=whoami,GET,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,39578,2025-12-28T14:01:41.312295,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 400']",high
2026-01-15 04:18:01.748914,192.168.215.31,/search?q=<script>alert('XSS')</script>,GET,404,sqlmap/1.0,16117,2025-12-28T14:01:41.313763,True,"[""Sql Injection: ''' detected in path"", ""Xss: '<script' detected in path"", 'Error status code: 404', 'Suspicious user agent: sqlmap']",high
2026-01-15 04:19:01.748914,192.168.228.11,/contact,PUT,304,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,3118,2025-12-28T14:01:41.314540,True,['Unusual HTTP method: PUT'],low
2026-01-15 04:20:01.748914,192.168.192.126,/home,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,42534,2025-12-28T14:01:41.315319,True,['Error status code: 400'],low
2026-01-15 04:21:01.748914,192.168.61.36,/admin/users,PUT,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,31010,2025-12-28T14:01:41.315928,True,"[""Admin Access: '/admin' detected in path"", 'Unusual HTTP method: PUT', 'Error status code: 400']",medium
2026-01-15 04:23:01.748914,192.168.129.25,/ping?host=127.0.0.1|ls,GET,403,nmap scripting engine,48865,2025-12-28T14:01:41.317862,True,"[""Command Injection: '|' detected in path"", 'Error status code: 403', 'Suspicious user agent: nmap']",high
2026-01-15 04:25:01.748914,192.168.215.118,/api/orders,DELETE,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,43499,2025-12-28T14:01:41.319063,True,['Unusual HTTP method: DELETE'],low
2026-01-15 04:26:01.748914,192.168.96.189,/api/orders,DELETE,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,42011,2025-12-28T14:01:41.319640,True,['Unusual HTTP method: DELETE'],low
2026-01-15 04:38:01.748914,192.168.44.5,/profile,PUT,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,41553,2025-12-28T14:01:41.325925,True,['Unusual HTTP method: PUT'],low
2026-01-15 04:39:01.748914,192.168.58.3,/admin/users,GET,404,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,15993,2025-12-28T14:01:41.326392,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 404']",medium
2026-01-15 04:40:01.748914,192.168.99.161,/upload/shell.php,DELETE,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,20572,2025-12-28T14:01:41.326926,True,"['Unusual HTTP method: DELETE', 'Error status code: 403']",medium
2026-01-15 04:46:01.748914,192.168.20.232,/api/orders,DELETE,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,28030,2025-12-28T14:01:41.329705,True,['Unusual HTTP method: DELETE'],low
2026-01-15 04:47:01.748914,192.168.252.211,/api/exec?cmd=whoami,GET,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,32311,2025-12-28T14:01:41.330191,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 403']",high
2026-01-15 04:49:01.748914,192.168.223.173,/home,PUT,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,12512,2025-12-28T14:01:41.331141,True,['Unusual HTTP method: PUT'],low
2026-01-15 04:51:01.748914,192.168.68.203,/admin/config,GET,403,nikto/2.1.6,8546,2025-12-28T14:01:41.332080,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 403', 'Suspicious user agent: nikto']",medium
2026-01-15 04:52:01.748914,192.168.223.220,/profile,DELETE,201,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,3438,2025-12-28T14:01:41.332590,True,['Unusual HTTP method: DELETE'],low
2026-01-15 04:53:01.748914,192.168.200.62,/backup/database.sql,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,36360,2025-12-28T14:01:41.333593,True,"[""Admin Access: '/backup' detected in path"", 'Error status code: 400']",medium
2026-01-15 04:55:01.748914,192.168.60.148,/api/users?id=1' OR '1'='1,GET,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,8344,2025-12-28T14:01:41.334840,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 403']",high
2026-01-15 04:59:01.748914,192.168.195.58,/ping?host=127.0.0.1|ls,GET,403,sqlmap/1.0,17665,2025-12-28T14:01:41.336736,True,"[""Command Injection: '|' detected in path"", 'Error status code: 403', 'Suspicious user agent: sqlmap']",high
2026-01-15 05:01:01.748914,192.168.97.137,/profile,DELETE,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,37818,2025-12-28T14:01:41.337868,True,['Unusual HTTP method: DELETE'],low
2026-01-15 05:03:01.748914,192.168.99.164,/settings,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,15649,2025-12-28T14:01:41.338824,True,['Unusual HTTP method: PUT'],low
2026-01-15 05:04:01.748914,192.168.122.22,/files/../../../etc/shadow,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,24526,2025-12-28T14:01:41.339284,True,"[""Path Traversal: '../' detected in path"", 'Error status code: 400']",medium
2026-01-15 05:08:01.748914,192.168.103.224,/api/users'; DROP TABLE users;--,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,23274,2025-12-28T14:01:41.341128,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Error status code: 400']",high
2026-01-15 05:10:01.748914,192.168.77.33,/home,GET,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,12151,2025-12-28T14:01:41.342076,True,['Error status code: 400'],low
2026-01-15 05:11:01.748914,192.168.115.105,/profile,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,47284,2025-12-28T14:01:41.342561,True,['Unusual HTTP method: PUT'],low
2026-01-15 05:12:01.748914,192.168.19.231,/files/../../etc/passwd,POST,404,nikto/2.1.6,20985,2025-12-28T14:01:41.343041,True,"[""Path Traversal: '../' detected in path"", 'Error status code: 404', 'Suspicious user agent: nikto']",medium
2026-01-15 05:14:01.748914,192.168.248.176,/upload/shell.php,GET,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,44413,2025-12-28T14:01:41.343965,True,['Error status code: 403'],low
2026-01-15 05:33:01.748914,192.168.128.192,/admin/config,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,11623,2025-12-28T14:01:41.354000,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 400']",medium
2026-01-15 05:35:01.748914,192.168.199.36,/api/users?id=1' UNION SELECT * FROM users--,GET,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,33408,2025-12-28T14:01:41.354967,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 403']",high
2026-01-15 05:40:01.748914,192.168.136.238,/files/../../etc/passwd,GET,404,masscan/1.0,36395,2025-12-28T14:01:41.358073,True,"[""Path Traversal: '../' detected in path"", 'Error status code: 404', 'Suspicious user agent: masscan']",medium
2026-01-15 05:43:01.748914,192.168.105.114,/home,PUT,304,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,9269,2025-12-28T14:01:41.359751,True,['Unusual HTTP method: PUT'],low
2026-01-15 05:46:01.748914,192.168.28.30,/home,DELETE,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,36694,2025-12-28T14:01:41.361317,True,['Unusual HTTP method: DELETE'],low
2026-01-15 05:55:01.748914,192.168.231.251,/api/orders,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,41679,2025-12-28T14:01:41.366944,True,['Unusual HTTP method: PUT'],low
2026-01-15 05:58:01.748914,192.168.27.24,/settings,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,48018,2025-12-28T14:01:41.371755,True,['Error status code: 400'],low
2026-01-15 06:00:01.748914,192.168.183.41,/search?q=products,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,10841,2025-12-28T14:01:41.374421,True,['Unusual HTTP method: PUT'],low
2026-01-15 06:03:01.748914,192.168.73.214,/api/exec?cmd=whoami,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,26395,2025-12-28T14:01:41.378489,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 400']",high
2026-01-15 06:05:01.748914,192.168.229.28,/upload/shell.php,GET,400,masscan/1.0,2277,2025-12-28T14:01:41.381056,True,"['Error status code: 400', 'Suspicious user agent: masscan']",low
2026-01-15 06:06:01.748914,192.168.73.159,/api/users?id=1' OR '1'='1,POST,500,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,31970,2025-12-28T14:01:41.382359,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 500']",high
2026-01-15 06:07:01.748914,192.168.113.133,/backup/database.sql,PUT,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,19473,2025-12-28T14:01:41.384346,True,"[""Admin Access: '/backup' detected in path"", 'Unusual HTTP method: PUT', 'Error status code: 403']",medium
2026-01-15 06:09:01.748914,192.168.243.161,/api/users,PUT,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,12233,2025-12-28T14:01:41.387335,True,['Unusual HTTP method: PUT'],low
2026-01-15 06:10:01.748914,192.168.81.155,/api/users?id=1' OR '1'='1,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,41340,2025-12-28T14:01:41.388588,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 400']",high
2026-01-15 06:12:01.748914,192.168.208.202,/api/orders,DELETE,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,25945,2025-12-28T14:01:41.391069,True,['Unusual HTTP method: DELETE'],low
2026-01-15 06:15:01.748914,192.168.55.31,/config.php,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,35570,2025-12-28T14:01:41.395042,True,"[""Admin Access: '/config' detected in path"", 'Error status code: 404']",medium
2026-01-15 06:18:01.748914,192.168.64.181,/api/users?id=1' OR '1'='1,GET,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,3963,2025-12-28T14:01:41.397892,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 403']",high
2026-01-15 06:19:01.748914,192.168.60.74,/search?q=<script>alert('XSS')</script>,GET,404,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,17550,2025-12-28T14:01:41.398896,True,"[""Sql Injection: ''' detected in path"", ""Xss: '<script' detected in path"", 'Error status code: 404']",high
2026-01-15 06:23:01.748914,192.168.91.105,/home,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,16757,2025-12-28T14:01:41.404667,True,['Error status code: 400'],low
2026-01-15 06:34:01.748914,192.168.124.216,/.env,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,15650,2025-12-28T14:01:41.419513,True,"[""Admin Access: '/.env' detected in path"", 'Error status code: 404']",medium
2026-01-15 06:38:01.748914,192.168.24.146,/.env,POST,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,25807,2025-12-28T14:01:41.424532,True,"[""Admin Access: '/.env' detected in path"", 'Error status code: 500']",medium
2026-01-15 06:39:01.748914,192.168.245.173,/api/users'; DROP TABLE users;--,DELETE,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,38492,2025-12-28T14:01:41.425852,True,"[""Sql Injection: ''' detected in path"", ""Command Injection: ';' detected in path"", 'Unusual HTTP method: DELETE', 'Error status code: 400']",high
2026-01-15 06:41:01.748914,192.168.64.76,/upload/shell.php,GET,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,32130,2025-12-28T14:01:41.428537,True,['Error status code: 400'],low
2026-01-15 06:42:01.748914,192.168.226.119,/dashboard,DELETE,200,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,1372,2025-12-28T14:01:41.429909,True,['Unusual HTTP method: DELETE'],low
2026-01-15 06:44:01.748914,192.168.66.42,/api/users?id=1' OR '1'='1,GET,400,nmap scripting engine,13339,2025-12-28T14:01:41.432488,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 400', 'Suspicious user agent: nmap']",high
2026-01-15 06:45:01.748914,192.168.204.141,/ping?host=127.0.0.1|ls,GET,400,masscan/1.0,4074,2025-12-28T14:01:41.434520,True,"[""Command Injection: '|' detected in path"", 'Error status code: 400', 'Suspicious user agent: masscan']",high
2026-01-15 06:46:01.748914,192.168.171.186,/contact,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,49480,2025-12-28T14:01:41.436052,True,['Error status code: 400'],low
2026-01-15 06:49:01.748914,192.168.106.99,/contact,GET,400,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,19436,2025-12-28T14:01:41.439874,True,['Error status code: 400'],low
2026-01-15 06:50:01.748914,192.168.246.248,/api/users?id=1' OR '1'='1,POST,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,2865,2025-12-28T14:01:41.441173,True,"[""Sql Injection: ''' detected in path"", 'Error status code: 400']",high
2026-01-15 06:52:01.748914,192.168.140.87,/api/exec?cmd=whoami,POST,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,36836,2025-12-28T14:01:41.443679,True,"[""Sql Injection: 'exec' detected in path"", ""Command Injection: 'whoami' detected in path"", 'Error status code: 400']",high
2026-01-15 06:53:01.748914,192.168.136.1,/dashboard,POST,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,9291,2025-12-28T14:01:41.444957,True,['Error status code: 400'],low
2026-01-15 06:56:01.748914,192.168.116.196,/search?q=<script>alert('XSS')</script>,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,33505,2025-12-28T14:01:41.448864,True,"[""Sql Injection: ''' detected in path"", ""Xss: '<script' detected in path"", 'Error status code: 404']",high
2026-01-15 07:00:01.748914,192.168.241.105,/api/products,GET,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/96.0,18441,2025-12-28T14:01:41.454263,True,['Error status code: 400'],low
2026-01-15 07:01:01.748914,192.168.222.32,/search?q=<script>alert('XSS')</script>,GET,400,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,13960,2025-12-28T14:01:41.455702,True,"[""Sql Injection: ''' detected in path"", ""Xss: '<script' detected in path"", 'Error status code: 400']",high
2026-01-15 07:05:01.748914,192.168.30.163,/search?q=<img src=x onerror=alert(1)>,GET,404,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,31443,2025-12-28T14:01:41.460800,True,"[""Xss: 'onerror=' detected in path"", 'Error status code: 404']",medium
2026-01-15 07:06:01.748914,192.168.245.111,/admin/users,GET,400,sqlmap/1.0,37323,2025-12-28T14:01:41.462068,True,"[""Admin Access: '/admin' detected in path"", 'Error status code: 400', 'Suspicious user agent: sqlmap']",medium
2026-01-15 07:14:01.748914,192.168.227.83,/search?q=products,DELETE,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1,28428,2025-12-28T14:01:41.472542,True,"['Unusual HTTP method: DELETE', 'Error status code: 400']",medium
2026-01-15 07:19:01.748914,192.168.23.18,/files/../../../etc/shadow,GET,403,Mozilla/5.0 (X11; Linux x86_64) Firefox/95.0,45329,2025-12-28T14:01:41.478299,True,"[""Path Traversal: '../' detected in path"", 'Error status code: 403']",medium
2026-01-15 07:28:01.748914,192.168.209.80,/upload/shell.php,GET,403,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0) Mobile/15E148,30949,2025-12-28T14:01:41.487328,True,['Error status code: 403'],low
